,h,l,n,sanctity_sent,cor,cor_abs
1563,350,375,75,sanctity_sent,0.4172,0.4172
1564,350,375,100,sanctity_sent,0.4342,0.4342
1565,350,375,125,sanctity_sent,-0.4479,0.4479
1566,350,375,150,sanctity_sent,0.4535,0.4535
1567,350,375,175,sanctity_sent,0.4593,0.4593
1568,350,375,200,sanctity_sent,0.4403,0.4403
1569,350,375,225,sanctity_sent,0.4397,0.4397
1570,350,375,250,sanctity_sent,-0.436,0.436
1571,350,375,275,sanctity_sent,-0.4415,0.4415
1572,350,375,300,sanctity_sent,-0.4507,0.4507
1573,350,375,325,sanctity_sent,-0.456,0.456
1574,350,375,350,sanctity_sent,-0.4577,0.4577
1575,350,400,25,sanctity_sent,-0.0812,0.0812
1576,350,400,50,sanctity_sent,0.1318,0.1318
1577,350,400,75,sanctity_sent,0.4173,0.4173
1578,350,400,100,sanctity_sent,0.4329,0.4329
1579,350,400,125,sanctity_sent,-0.4467,0.4467
1580,350,400,150,sanctity_sent,0.453,0.453
1581,350,400,175,sanctity_sent,0.457,0.457
1582,350,400,200,sanctity_sent,-0.4382,0.4382
1583,350,400,225,sanctity_sent,-0.4383,0.4383
1584,350,400,250,sanctity_sent,-0.4368,0.4368
1585,350,400,275,sanctity_sent,-0.4348,0.4348
1586,350,400,300,sanctity_sent,-0.44,0.44
1587,350,400,325,sanctity_sent,-0.4492,0.4492
1588,350,400,350,sanctity_sent,-0.4504,0.4504
1589,350,425,25,sanctity_sent,0.0787,0.0787
1590,350,425,50,sanctity_sent,0.0946,0.0946
1591,350,425,75,sanctity_sent,-0.3925,0.3925
1592,350,425,100,sanctity_sent,0.4341,0.4341
1593,350,425,125,sanctity_sent,0.4354,0.4354
1594,350,425,150,sanctity_sent,0.4454,0.4454
1595,350,425,175,sanctity_sent,0.4434,0.4434
1596,350,425,200,sanctity_sent,0.4297,0.4297
1597,350,425,225,sanctity_sent,-0.431,0.431
1598,350,425,250,sanctity_sent,-0.4247,0.4247
1599,350,425,275,sanctity_sent,-0.4216,0.4216
1600,350,425,300,sanctity_sent,-0.4281,0.4281
1601,350,425,325,sanctity_sent,-0.4415,0.4415
1602,350,425,350,sanctity_sent,0.4332,0.4332
1603,350,450,25,sanctity_sent,0.0513,0.0513
1604,350,450,50,sanctity_sent,0.0019,0.0019
1605,350,450,75,sanctity_sent,-0.3987,0.3987
1606,350,450,100,sanctity_sent,0.4368,0.4368
1607,350,450,125,sanctity_sent,0.4288,0.4288
1608,350,450,150,sanctity_sent,0.4452,0.4452
1609,350,450,175,sanctity_sent,0.4422,0.4422
1610,350,450,200,sanctity_sent,0.4308,0.4308
1611,350,450,225,sanctity_sent,-0.4194,0.4194
1612,350,450,250,sanctity_sent,-0.4185,0.4185
1613,350,450,275,sanctity_sent,-0.4093,0.4093
1614,350,450,300,sanctity_sent,-0.417,0.417
1615,350,450,325,sanctity_sent,-0.4292,0.4292
1616,350,450,350,sanctity_sent,0.4153,0.4153
1617,350,475,25,sanctity_sent,0.0152,0.0152
1618,350,475,50,sanctity_sent,-0.0409,0.0409
1619,350,475,75,sanctity_sent,0.3618,0.3618
1620,350,475,100,sanctity_sent,0.4254,0.4254
1621,350,475,125,sanctity_sent,0.4323,0.4323
1622,350,475,150,sanctity_sent,-0.4392,0.4392
1623,350,475,175,sanctity_sent,0.4405,0.4405
1624,350,475,200,sanctity_sent,0.4325,0.4325
1625,350,475,225,sanctity_sent,-0.4066,0.4066
1626,350,475,250,sanctity_sent,0.4174,0.4174
1627,350,475,275,sanctity_sent,-0.4118,0.4118
1628,350,475,300,sanctity_sent,0.403,0.403
1629,350,475,325,sanctity_sent,0.4085,0.4085
1630,350,475,350,sanctity_sent,0.3946,0.3946
1631,350,500,25,sanctity_sent,0.0686,0.0686
1632,350,500,50,sanctity_sent,-0.0694,0.0694
1633,350,500,75,sanctity_sent,0.3286,0.3286
1634,350,500,100,sanctity_sent,0.4239,0.4239
1635,350,500,125,sanctity_sent,0.4329,0.4329
1636,350,500,150,sanctity_sent,0.445,0.445
1637,350,500,175,sanctity_sent,0.4383,0.4383
1638,350,500,200,sanctity_sent,0.4376,0.4376
1639,350,500,225,sanctity_sent,0.4124,0.4124
1640,350,500,250,sanctity_sent,0.4132,0.4132
1641,350,500,275,sanctity_sent,0.4068,0.4068
1642,350,500,300,sanctity_sent,0.3967,0.3967
1643,350,500,325,sanctity_sent,0.3936,0.3936
1644,350,500,350,sanctity_sent,0.3683,0.3683
1645,375,25,25,sanctity_sent,-0.1172,0.1172
1646,375,50,25,sanctity_sent,0.204,0.204
1647,375,50,50,sanctity_sent,-0.166,0.166
1648,375,75,25,sanctity_sent,0.2569,0.2569
1649,375,75,50,sanctity_sent,-0.3385,0.3385
1650,375,75,75,sanctity_sent,-0.2603,0.2603
1651,375,100,25,sanctity_sent,0.291,0.291
1652,375,100,50,sanctity_sent,-0.3981,0.3981
1653,375,100,75,sanctity_sent,0.389,0.389
1654,375,100,100,sanctity_sent,-0.3197,0.3197
1655,375,125,25,sanctity_sent,0.2944,0.2944
1656,375,125,50,sanctity_sent,-0.4187,0.4187
1657,375,125,75,sanctity_sent,0.408,0.408
1658,375,125,100,sanctity_sent,-0.4277,0.4277
1659,375,125,125,sanctity_sent,-0.3456,0.3456
1660,375,150,25,sanctity_sent,0.3195,0.3195
1661,375,150,50,sanctity_sent,-0.4119,0.4119
1662,375,150,75,sanctity_sent,-0.4287,0.4287
1663,375,150,100,sanctity_sent,-0.4403,0.4403
1664,375,150,125,sanctity_sent,-0.4377,0.4377
1665,375,150,150,sanctity_sent,-0.3811,0.3811
1666,375,175,25,sanctity_sent,-0.3092,0.3092
1667,375,175,50,sanctity_sent,-0.43,0.43
1668,375,175,75,sanctity_sent,-0.4515,0.4515
1669,375,175,100,sanctity_sent,-0.4608,0.4608
1670,375,175,125,sanctity_sent,-0.4443,0.4443
1671,375,175,150,sanctity_sent,-0.434,0.434
1672,375,175,175,sanctity_sent,-0.3882,0.3882
1673,375,200,25,sanctity_sent,-0.3648,0.3648
1674,375,200,50,sanctity_sent,-0.4479,0.4479
1675,375,200,75,sanctity_sent,-0.4532,0.4532
1676,375,200,100,sanctity_sent,-0.4547,0.4547
1677,375,200,125,sanctity_sent,-0.4565,0.4565
1678,375,200,150,sanctity_sent,-0.4393,0.4393
1679,375,200,175,sanctity_sent,-0.4322,0.4322
1680,375,200,200,sanctity_sent,-0.3942,0.3942
1681,375,225,25,sanctity_sent,-0.352,0.352
1682,375,225,50,sanctity_sent,-0.4288,0.4288
1683,375,225,75,sanctity_sent,-0.4499,0.4499
1684,375,225,100,sanctity_sent,-0.4628,0.4628
1685,375,225,125,sanctity_sent,-0.4583,0.4583
1686,375,225,150,sanctity_sent,-0.4544,0.4544
1687,375,225,175,sanctity_sent,-0.4392,0.4392
1688,375,225,200,sanctity_sent,-0.4346,0.4346
1689,375,225,225,sanctity_sent,-0.395,0.395
1690,375,250,25,sanctity_sent,-0.3047,0.3047
1691,375,250,50,sanctity_sent,0.4063,0.4063
1692,375,250,75,sanctity_sent,-0.4373,0.4373
1693,375,250,100,sanctity_sent,-0.4504,0.4504
1694,375,250,125,sanctity_sent,-0.4541,0.4541
1695,375,250,150,sanctity_sent,-0.4568,0.4568
1696,375,250,175,sanctity_sent,-0.4482,0.4482
1697,375,250,200,sanctity_sent,-0.4398,0.4398
1698,375,250,225,sanctity_sent,-0.4452,0.4452
1699,375,250,250,sanctity_sent,-0.4211,0.4211
1700,375,275,25,sanctity_sent,-0.2648,0.2648
1701,375,275,50,sanctity_sent,0.3586,0.3586
1702,375,275,75,sanctity_sent,-0.4457,0.4457
1703,375,275,100,sanctity_sent,-0.4611,0.4611
1704,375,275,125,sanctity_sent,0.4626,0.4626
1705,375,275,150,sanctity_sent,-0.4706,0.4706
1706,375,275,175,sanctity_sent,-0.4651,0.4651
1707,375,275,200,sanctity_sent,-0.4559,0.4559
1708,375,275,225,sanctity_sent,-0.4526,0.4526
1709,375,275,250,sanctity_sent,-0.4511,0.4511
1710,375,275,275,sanctity_sent,-0.4404,0.4404
1711,375,300,25,sanctity_sent,0.3191,0.3191
1712,375,300,50,sanctity_sent,0.3736,0.3736
1713,375,300,75,sanctity_sent,-0.4356,0.4356
1714,375,300,100,sanctity_sent,-0.453,0.453
1715,375,300,125,sanctity_sent,0.4614,0.4614
1716,375,300,150,sanctity_sent,0.4618,0.4618
1717,375,300,175,sanctity_sent,-0.4546,0.4546
1718,375,300,200,sanctity_sent,-0.457,0.457
1719,375,300,225,sanctity_sent,-0.4541,0.4541
1720,375,300,250,sanctity_sent,-0.454,0.454
1721,375,300,275,sanctity_sent,-0.4515,0.4515
1722,375,300,300,sanctity_sent,-0.4447,0.4447
1723,375,325,25,sanctity_sent,0.2917,0.2917
1724,375,325,50,sanctity_sent,-0.3698,0.3698
1725,375,325,75,sanctity_sent,-0.4376,0.4376
1726,375,325,100,sanctity_sent,-0.4516,0.4516
1727,375,325,125,sanctity_sent,-0.4598,0.4598
1728,375,325,150,sanctity_sent,0.4598,0.4598
1729,375,325,175,sanctity_sent,-0.4661,0.4661
1730,375,325,200,sanctity_sent,-0.4603,0.4603
1731,375,325,225,sanctity_sent,-0.4633,0.4633
1732,375,325,250,sanctity_sent,-0.4601,0.4601
1733,375,325,275,sanctity_sent,-0.4558,0.4558
1734,375,325,300,sanctity_sent,-0.4536,0.4536
1735,375,325,325,sanctity_sent,-0.4353,0.4353
1736,375,350,25,sanctity_sent,-0.0915,0.0915
1737,375,350,50,sanctity_sent,-0.3933,0.3933
1738,375,350,75,sanctity_sent,0.4234,0.4234
1739,375,350,100,sanctity_sent,-0.4371,0.4371
1740,375,350,125,sanctity_sent,-0.4503,0.4503
1741,375,350,150,sanctity_sent,0.4467,0.4467
1742,375,350,175,sanctity_sent,0.4621,0.4621
1743,375,350,200,sanctity_sent,0.4621,0.4621
1744,375,350,225,sanctity_sent,-0.4589,0.4589
1745,375,350,250,sanctity_sent,-0.4618,0.4618
1746,375,350,275,sanctity_sent,-0.4627,0.4627
1747,375,350,300,sanctity_sent,-0.4592,0.4592
1748,375,350,325,sanctity_sent,-0.4526,0.4526
1749,375,350,350,sanctity_sent,-0.4314,0.4314
1750,375,375,25,sanctity_sent,0.0457,0.0457
1751,375,375,50,sanctity_sent,-0.2903,0.2903
1752,375,375,75,sanctity_sent,0.4099,0.4099
1753,375,375,100,sanctity_sent,-0.425,0.425
1754,375,375,125,sanctity_sent,-0.4474,0.4474
1755,375,375,150,sanctity_sent,0.45,0.45
1756,375,375,175,sanctity_sent,0.4531,0.4531
1757,375,375,200,sanctity_sent,0.4581,0.4581
1758,375,375,225,sanctity_sent,-0.4512,0.4512
1759,375,375,250,sanctity_sent,-0.4512,0.4512
1760,375,375,275,sanctity_sent,-0.4507,0.4507
1761,375,375,300,sanctity_sent,-0.4525,0.4525
1762,375,375,325,sanctity_sent,-0.4627,0.4627
1763,375,375,350,sanctity_sent,-0.4578,0.4578
1764,375,375,375,sanctity_sent,-0.4396,0.4396
1765,375,400,25,sanctity_sent,-0.0798,0.0798
1766,375,400,50,sanctity_sent,-0.2378,0.2378
1767,375,400,75,sanctity_sent,0.4199,0.4199
1768,375,400,100,sanctity_sent,0.442,0.442
1769,375,400,125,sanctity_sent,-0.4449,0.4449
1770,375,400,150,sanctity_sent,0.4441,0.4441
1771,375,400,175,sanctity_sent,0.4431,0.4431
1772,375,400,200,sanctity_sent,-0.446,0.446
1773,375,400,225,sanctity_sent,-0.4348,0.4348
1774,375,400,250,sanctity_sent,-0.4343,0.4343
1775,375,400,275,sanctity_sent,-0.4374,0.4374
1776,375,400,300,sanctity_sent,-0.4453,0.4453
1777,375,400,325,sanctity_sent,-0.4572,0.4572
1778,375,400,350,sanctity_sent,-0.4571,0.4571
1779,375,400,375,sanctity_sent,-0.4545,0.4545
1780,375,425,25,sanctity_sent,0.0885,0.0885
1781,375,425,50,sanctity_sent,0.1495,0.1495
1782,375,425,75,sanctity_sent,0.4038,0.4038
1783,375,425,100,sanctity_sent,0.4359,0.4359
1784,375,425,125,sanctity_sent,0.4275,0.4275
1785,375,425,150,sanctity_sent,0.4343,0.4343
1786,375,425,175,sanctity_sent,0.4301,0.4301
1787,375,425,200,sanctity_sent,0.4451,0.4451
1788,375,425,225,sanctity_sent,-0.419,0.419
1789,375,425,250,sanctity_sent,0.4197,0.4197
1790,375,425,275,sanctity_sent,-0.4245,0.4245
1791,375,425,300,sanctity_sent,-0.4334,0.4334
1792,375,425,325,sanctity_sent,-0.4431,0.4431
1793,375,425,350,sanctity_sent,-0.4496,0.4496
1794,375,425,375,sanctity_sent,0.4511,0.4511
1795,375,450,25,sanctity_sent,0.0676,0.0676
1796,375,450,50,sanctity_sent,0.0079,0.0079
1797,375,450,75,sanctity_sent,0.3888,0.3888
1798,375,450,100,sanctity_sent,0.4374,0.4374
1799,375,450,125,sanctity_sent,0.4275,0.4275
1800,375,450,150,sanctity_sent,0.4376,0.4376
1801,375,450,175,sanctity_sent,0.4291,0.4291
1802,375,450,200,sanctity_sent,0.4465,0.4465
1803,375,450,225,sanctity_sent,-0.412,0.412
1804,375,450,250,sanctity_sent,0.4224,0.4224
1805,375,450,275,sanctity_sent,0.4207,0.4207
1806,375,450,300,sanctity_sent,-0.4266,0.4266
1807,375,450,325,sanctity_sent,-0.435,0.435
1808,375,450,350,sanctity_sent,-0.4363,0.4363
1809,375,450,375,sanctity_sent,0.4325,0.4325
1810,375,475,25,sanctity_sent,0.0152,0.0152
1811,375,475,50,sanctity_sent,-0.045,0.045
1812,375,475,75,sanctity_sent,0.3482,0.3482
1813,375,475,100,sanctity_sent,0.414,0.414
1814,375,475,125,sanctity_sent,0.4217,0.4217
1815,375,475,150,sanctity_sent,0.4311,0.4311
1816,375,475,175,sanctity_sent,0.4309,0.4309
1817,375,475,200,sanctity_sent,-0.4409,0.4409
1818,375,475,225,sanctity_sent,0.4182,0.4182
1819,375,475,250,sanctity_sent,0.4174,0.4174
1820,375,475,275,sanctity_sent,0.4105,0.4105
1821,375,475,300,sanctity_sent,0.4063,0.4063
1822,375,475,325,sanctity_sent,0.4204,0.4204
1823,375,475,350,sanctity_sent,0.4295,0.4295
1824,375,475,375,sanctity_sent,0.4198,0.4198
1825,375,500,25,sanctity_sent,0.0686,0.0686
1826,375,500,50,sanctity_sent,-0.008,0.008
1827,375,500,75,sanctity_sent,0.2372,0.2372
1828,375,500,100,sanctity_sent,0.4014,0.4014
1829,375,500,125,sanctity_sent,0.4244,0.4244
1830,375,500,150,sanctity_sent,0.4391,0.4391
1831,375,500,175,sanctity_sent,0.4228,0.4228
1832,375,500,200,sanctity_sent,0.4274,0.4274
1833,375,500,225,sanctity_sent,0.42,0.42
1834,375,500,250,sanctity_sent,0.4118,0.4118
1835,375,500,275,sanctity_sent,0.4111,0.4111
1836,375,500,300,sanctity_sent,0.4064,0.4064
1837,375,500,325,sanctity_sent,0.4098,0.4098
1838,375,500,350,sanctity_sent,0.4028,0.4028
1839,375,500,375,sanctity_sent,0.3933,0.3933
1840,400,25,25,sanctity_sent,-0.1816,0.1816
1841,400,50,25,sanctity_sent,-0.2317,0.2317
1842,400,50,50,sanctity_sent,-0.2247,0.2247
1843,400,75,25,sanctity_sent,0.2664,0.2664
1844,400,75,50,sanctity_sent,-0.345,0.345
1845,400,75,75,sanctity_sent,-0.3012,0.3012
1846,400,100,25,sanctity_sent,-0.3495,0.3495
1847,400,100,50,sanctity_sent,-0.4048,0.4048
1848,400,100,75,sanctity_sent,-0.387,0.387
1849,400,100,100,sanctity_sent,-0.3475,0.3475
1850,400,125,25,sanctity_sent,0.3324,0.3324
1851,400,125,50,sanctity_sent,-0.4155,0.4155
1852,400,125,75,sanctity_sent,0.4086,0.4086
1853,400,125,100,sanctity_sent,-0.4205,0.4205
1854,400,125,125,sanctity_sent,-0.3755,0.3755
1855,400,150,25,sanctity_sent,0.3549,0.3549
1856,400,150,50,sanctity_sent,-0.4297,0.4297
1857,400,150,75,sanctity_sent,-0.4435,0.4435
1858,400,150,100,sanctity_sent,-0.4454,0.4454
1859,400,150,125,sanctity_sent,-0.4407,0.4407
1860,400,150,150,sanctity_sent,-0.3967,0.3967
1861,400,175,25,sanctity_sent,-0.3682,0.3682
1862,400,175,50,sanctity_sent,-0.4337,0.4337
1863,400,175,75,sanctity_sent,-0.4537,0.4537
1864,400,175,100,sanctity_sent,-0.4595,0.4595
1865,400,175,125,sanctity_sent,-0.4491,0.4491
1866,400,175,150,sanctity_sent,-0.4406,0.4406
1867,400,175,175,sanctity_sent,-0.4037,0.4037
1868,400,200,25,sanctity_sent,-0.3946,0.3946
1869,400,200,50,sanctity_sent,-0.4416,0.4416
1870,400,200,75,sanctity_sent,-0.4557,0.4557
1871,400,200,100,sanctity_sent,-0.4598,0.4598
1872,400,200,125,sanctity_sent,-0.4611,0.4611
1873,400,200,150,sanctity_sent,-0.4437,0.4437
1874,400,200,175,sanctity_sent,-0.4353,0.4353
1875,400,200,200,sanctity_sent,-0.3889,0.3889
1876,400,225,25,sanctity_sent,0.3757,0.3757
1877,400,225,50,sanctity_sent,-0.4259,0.4259
1878,400,225,75,sanctity_sent,-0.4507,0.4507
1879,400,225,100,sanctity_sent,-0.4629,0.4629
1880,400,225,125,sanctity_sent,-0.4596,0.4596
1881,400,225,150,sanctity_sent,-0.465,0.465
1882,400,225,175,sanctity_sent,-0.438,0.438
1883,400,225,200,sanctity_sent,-0.4408,0.4408
1884,400,225,225,sanctity_sent,-0.403,0.403
1885,400,250,25,sanctity_sent,0.3588,0.3588
1886,400,250,50,sanctity_sent,0.3809,0.3809
1887,400,250,75,sanctity_sent,-0.4439,0.4439
1888,400,250,100,sanctity_sent,-0.4593,0.4593
1889,400,250,125,sanctity_sent,-0.4562,0.4562
1890,400,250,150,sanctity_sent,-0.4592,0.4592
1891,400,250,175,sanctity_sent,-0.4532,0.4532
1892,400,250,200,sanctity_sent,-0.4503,0.4503
1893,400,250,225,sanctity_sent,-0.4428,0.4428
1894,400,250,250,sanctity_sent,-0.4197,0.4197
1895,400,275,25,sanctity_sent,0.3673,0.3673
1896,400,275,50,sanctity_sent,0.3866,0.3866
1897,400,275,75,sanctity_sent,-0.4439,0.4439
1898,400,275,100,sanctity_sent,-0.4612,0.4612
1899,400,275,125,sanctity_sent,-0.4632,0.4632
1900,400,275,150,sanctity_sent,-0.4615,0.4615
1901,400,275,175,sanctity_sent,-0.4611,0.4611
1902,400,275,200,sanctity_sent,-0.4523,0.4523
1903,400,275,225,sanctity_sent,-0.452,0.452
1904,400,275,250,sanctity_sent,-0.439,0.439
1905,400,275,275,sanctity_sent,-0.4248,0.4248
1906,400,300,25,sanctity_sent,0.3576,0.3576
1907,400,300,50,sanctity_sent,0.3756,0.3756
1908,400,300,75,sanctity_sent,-0.4199,0.4199
1909,400,300,100,sanctity_sent,-0.4533,0.4533
1910,400,300,125,sanctity_sent,-0.4584,0.4584
1911,400,300,150,sanctity_sent,-0.459,0.459
1912,400,300,175,sanctity_sent,-0.4594,0.4594
1913,400,300,200,sanctity_sent,-0.4577,0.4577
1914,400,300,225,sanctity_sent,-0.4568,0.4568
1915,400,300,250,sanctity_sent,-0.4508,0.4508
1916,400,300,275,sanctity_sent,-0.4439,0.4439
1917,400,300,300,sanctity_sent,-0.4306,0.4306
1918,400,325,25,sanctity_sent,0.2816,0.2816
1919,400,325,50,sanctity_sent,-0.3701,0.3701
1920,400,325,75,sanctity_sent,-0.4162,0.4162
1921,400,325,100,sanctity_sent,-0.4516,0.4516
1922,400,325,125,sanctity_sent,-0.4655,0.4655
1923,400,325,150,sanctity_sent,0.4586,0.4586
1924,400,325,175,sanctity_sent,-0.4688,0.4688
1925,400,325,200,sanctity_sent,-0.4707,0.4707
1926,400,325,225,sanctity_sent,-0.4623,0.4623
1927,400,325,250,sanctity_sent,-0.4568,0.4568
1928,400,325,275,sanctity_sent,-0.4526,0.4526
1929,400,325,300,sanctity_sent,-0.4431,0.4431
1930,400,325,325,sanctity_sent,-0.4256,0.4256
1931,400,350,25,sanctity_sent,0.2528,0.2528
1932,400,350,50,sanctity_sent,0.389,0.389
1933,400,350,75,sanctity_sent,-0.4208,0.4208
1934,400,350,100,sanctity_sent,-0.4384,0.4384
1935,400,350,125,sanctity_sent,-0.4536,0.4536
1936,400,350,150,sanctity_sent,0.4532,0.4532
1937,400,350,175,sanctity_sent,-0.4582,0.4582
1938,400,350,200,sanctity_sent,0.4651,0.4651
1939,400,350,225,sanctity_sent,-0.46,0.46
1940,400,350,250,sanctity_sent,-0.4617,0.4617
1941,400,350,275,sanctity_sent,-0.4568,0.4568
1942,400,350,300,sanctity_sent,-0.4542,0.4542
1943,400,350,325,sanctity_sent,-0.4445,0.4445
1944,400,350,350,sanctity_sent,-0.426,0.426
1945,400,375,25,sanctity_sent,0.0655,0.0655
1946,400,375,50,sanctity_sent,0.3056,0.3056
1947,400,375,75,sanctity_sent,-0.4261,0.4261
1948,400,375,100,sanctity_sent,-0.4452,0.4452
1949,400,375,125,sanctity_sent,0.4426,0.4426
1950,400,375,150,sanctity_sent,0.4496,0.4496
1951,400,375,175,sanctity_sent,0.4494,0.4494
1952,400,375,200,sanctity_sent,0.4601,0.4601
1953,400,375,225,sanctity_sent,-0.4575,0.4575
1954,400,375,250,sanctity_sent,-0.4558,0.4558
1955,400,375,275,sanctity_sent,-0.4568,0.4568
1956,400,375,300,sanctity_sent,-0.457,0.457
1957,400,375,325,sanctity_sent,-0.4606,0.4606
1958,400,375,350,sanctity_sent,-0.4522,0.4522
1959,400,375,375,sanctity_sent,-0.4368,0.4368
1960,400,400,25,sanctity_sent,-0.1131,0.1131
1961,400,400,50,sanctity_sent,-0.3781,0.3781
1962,400,400,75,sanctity_sent,0.4162,0.4162
1963,400,400,100,sanctity_sent,-0.4492,0.4492
1964,400,400,125,sanctity_sent,0.4357,0.4357
1965,400,400,150,sanctity_sent,-0.4483,0.4483
1966,400,400,175,sanctity_sent,0.438,0.438
1967,400,400,200,sanctity_sent,-0.4593,0.4593
1968,400,400,225,sanctity_sent,-0.4561,0.4561
1969,400,400,250,sanctity_sent,-0.4552,0.4552
1970,400,400,275,sanctity_sent,-0.4585,0.4585
1971,400,400,300,sanctity_sent,-0.4587,0.4587
1972,400,400,325,sanctity_sent,-0.4538,0.4538
1973,400,400,350,sanctity_sent,-0.4581,0.4581
1974,400,400,375,sanctity_sent,-0.4442,0.4442
1975,400,400,400,sanctity_sent,-0.4202,0.4202
1976,400,425,25,sanctity_sent,0.0972,0.0972
1977,400,425,50,sanctity_sent,-0.2643,0.2643
1978,400,425,75,sanctity_sent,-0.4037,0.4037
1979,400,425,100,sanctity_sent,-0.4291,0.4291
1980,400,425,125,sanctity_sent,-0.4322,0.4322
1981,400,425,150,sanctity_sent,-0.4452,0.4452
1982,400,425,175,sanctity_sent,0.4346,0.4346
1983,400,425,200,sanctity_sent,-0.4461,0.4461
1984,400,425,225,sanctity_sent,-0.4445,0.4445
1985,400,425,250,sanctity_sent,-0.4408,0.4408
1986,400,425,275,sanctity_sent,-0.4366,0.4366
1987,400,425,300,sanctity_sent,-0.4404,0.4404
1988,400,425,325,sanctity_sent,-0.4504,0.4504
1989,400,425,350,sanctity_sent,-0.4563,0.4563
1990,400,425,375,sanctity_sent,-0.4564,0.4564
1991,400,425,400,sanctity_sent,-0.4582,0.4582
1992,400,450,25,sanctity_sent,0.0745,0.0745
1993,400,450,50,sanctity_sent,0.0924,0.0924
1994,400,450,75,sanctity_sent,-0.3868,0.3868
1995,400,450,100,sanctity_sent,0.4284,0.4284
1996,400,450,125,sanctity_sent,-0.4295,0.4295
1997,400,450,150,sanctity_sent,-0.4487,0.4487
1998,400,450,175,sanctity_sent,0.4396,0.4396
1999,400,450,200,sanctity_sent,0.4372,0.4372
2000,400,450,225,sanctity_sent,-0.4437,0.4437
2001,400,450,250,sanctity_sent,-0.4306,0.4306
2002,400,450,275,sanctity_sent,-0.4282,0.4282
2003,400,450,300,sanctity_sent,-0.4325,0.4325
2004,400,450,325,sanctity_sent,-0.4453,0.4453
2005,400,450,350,sanctity_sent,-0.4512,0.4512
2006,400,450,375,sanctity_sent,-0.4547,0.4547
2007,400,450,400,sanctity_sent,-0.4533,0.4533
2008,400,475,25,sanctity_sent,0.1095,0.1095
2009,400,475,50,sanctity_sent,0.1902,0.1902
2010,400,475,75,sanctity_sent,0.3472,0.3472
2011,400,475,100,sanctity_sent,0.4111,0.4111
2012,400,475,125,sanctity_sent,-0.4319,0.4319
2013,400,475,150,sanctity_sent,-0.4452,0.4452
2014,400,475,175,sanctity_sent,0.44,0.44
2015,400,475,200,sanctity_sent,0.4366,0.4366
2016,400,475,225,sanctity_sent,-0.4281,0.4281
2017,400,475,250,sanctity_sent,-0.4254,0.4254
2018,400,475,275,sanctity_sent,-0.4324,0.4324
2019,400,475,300,sanctity_sent,-0.4301,0.4301
2020,400,475,325,sanctity_sent,-0.4414,0.4414
2021,400,475,350,sanctity_sent,-0.4426,0.4426
2022,400,475,375,sanctity_sent,0.443,0.443
2023,400,475,400,sanctity_sent,0.4342,0.4342
2024,400,500,25,sanctity_sent,0.0661,0.0661
2025,400,500,50,sanctity_sent,-0.1673,0.1673
2026,400,500,75,sanctity_sent,0.2656,0.2656
2027,400,500,100,sanctity_sent,-0.3882,0.3882
2028,400,500,125,sanctity_sent,0.4348,0.4348
2029,400,500,150,sanctity_sent,-0.4377,0.4377
2030,400,500,175,sanctity_sent,-0.4341,0.4341
2031,400,500,200,sanctity_sent,0.44,0.44
2032,400,500,225,sanctity_sent,0.4388,0.4388
2033,400,500,250,sanctity_sent,0.4232,0.4232
2034,400,500,275,sanctity_sent,0.4303,0.4303
2035,400,500,300,sanctity_sent,-0.4251,0.4251
2036,400,500,325,sanctity_sent,-0.4305,0.4305
2037,400,500,350,sanctity_sent,-0.4287,0.4287
2038,400,500,375,sanctity_sent,0.4321,0.4321
2039,400,500,400,sanctity_sent,0.4205,0.4205
2040,425,25,25,sanctity_sent,-0.1863,0.1863
2041,425,50,25,sanctity_sent,-0.2256,0.2256
2042,425,50,50,sanctity_sent,-0.2164,0.2164
2043,425,75,25,sanctity_sent,-0.2406,0.2406
2044,425,75,50,sanctity_sent,-0.3415,0.3415
2045,425,75,75,sanctity_sent,-0.2844,0.2844
2046,425,100,25,sanctity_sent,0.2912,0.2912
2047,425,100,50,sanctity_sent,-0.3837,0.3837
2048,425,100,75,sanctity_sent,-0.3445,0.3445
2049,425,100,100,sanctity_sent,-0.3248,0.3248
2050,425,125,25,sanctity_sent,0.3086,0.3086
2051,425,125,50,sanctity_sent,-0.4015,0.4015
2052,425,125,75,sanctity_sent,-0.395,0.395
2053,425,125,100,sanctity_sent,-0.382,0.382
2054,425,125,125,sanctity_sent,-0.3467,0.3467
2055,425,150,25,sanctity_sent,0.3741,0.3741
2056,425,150,50,sanctity_sent,-0.4166,0.4166
2057,425,150,75,sanctity_sent,-0.4385,0.4385
2058,425,150,100,sanctity_sent,-0.4045,0.4045
2059,425,150,125,sanctity_sent,-0.4125,0.4125
2060,425,150,150,sanctity_sent,-0.3642,0.3642
2061,425,175,25,sanctity_sent,0.3586,0.3586
2062,425,175,50,sanctity_sent,-0.4232,0.4232
2063,425,175,75,sanctity_sent,-0.4544,0.4544
2064,425,175,100,sanctity_sent,-0.4489,0.4489
2065,425,175,125,sanctity_sent,-0.4331,0.4331
2066,425,175,150,sanctity_sent,-0.4308,0.4308
2067,425,175,175,sanctity_sent,-0.3903,0.3903
2068,425,200,25,sanctity_sent,-0.3331,0.3331
2069,425,200,50,sanctity_sent,-0.428,0.428
2070,425,200,75,sanctity_sent,-0.4481,0.4481
2071,425,200,100,sanctity_sent,-0.4478,0.4478
